adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/4FHcxMtVruMr7ltU2cItWssLjTP.jpg,"[18, 10752, 10749]",770,en,Gone with the Wind,The spoiled daughter of a Georgia plantation owner conducts a tumultuous romance with a cynical profiteer during the American Civil War and Reconstruction Era.,8.1384,/lNz2Ow0wGCAvzckW7EOjE03KcYv.jpg,1939-12-15,Gone with the Wind,False,7.916,4320
False,/6n53UI4mX9QMfe2S0Pgt8mGebY1.jpg,"[35, 10749]",194,fr,Le Fabuleux Destin d'Amélie Poulain,"At a tiny Parisian café, the adorable yet painfully shy Amélie accidentally discovers a gift for helping others. Soon Amelie is spending her days as a matchmaker, guardian angel, and all-around do-gooder. But when she bumps into a handsome stranger, will she find the courage to become the star of her very own love story?",11.2913,/nSxDa3M9aMvGVLoItzWTepQ5h5d.jpg,2001-04-25,Amélie,False,7.916,12251
False,/t9T6jKk2TqDqzpWTCMSeMNjYcX7.jpg,"[18, 35, 10749]",18438,ko,김씨 표류기,"Mr. Kim is jobless, lost in debt and has been dumped by his girlfriend. He decides to end it all by jumping into the Han River – only to find himself washed up on a small, mid-river island. He soon abandons thoughts of suicide or rescue and begins a new life as a castaway. His antics catch the attention of a young woman whose apartment overlooks the river. Her discovery changes both their lives.",4.1338,/gGzovvmOEyNVUu4WEHtw9wfDsqI.jpg,2009-05-14,Castaway on the Moon,False,7.915,727
False,/rohRr9XqTRF8YwLMGAnTprg3GnL.jpg,"[18, 36]",3777,ja,蜘蛛巣城,"Returning to their lord's castle, samurai warriors Washizu and Miki are waylaid by a spirit who predicts their futures. When the first part of the spirit's prophecy comes true, Washizu's scheming wife, Asaji, presses him to speed up the rest of the spirit's prophecy by murdering his lord and usurping his place. Director Akira Kurosawa's resetting of William Shakespeare's ""Macbeth"" in feudal Japan is one of his most acclaimed films.",4.1029,/zaZFMNxJST0TtPd68yF7fNt1he8.jpg,1957-01-15,Throne of Blood,False,7.914,961
False,/bh5jnK2SeUw7iTbg9QHIi24S01Q.jpg,"[18, 16, 10749, 10752, 36]",378108,ja,この世界の片隅に,"Japan, 1943, during World War II. Young Suzu leaves her village near Hiroshima to marry and live with her in-laws in Kure, a military harbor. Her creativity to overcome deprivation quickly makes her indispensable at home. Inhabited by an ancestral wisdom, Suzu impregnates the simple gestures of everyday life with poetry and beauty. The many hardships, the loss of loved ones, the frequent air raids of the enemy, nothing alters her enthusiasm…",3.5589,/9Z4H4M2F8OQTB04YC1Opds8MFBb.jpg,2016-11-12,In This Corner of the World,False,7.911,612
False,/lyQCUSslaE8fe4CHHKwXvTeudQf.jpg,"[10770, 80, 18, 14, 53, 16]",51482,ja,DEATH NOTE リライト ～幻視する神～,"When rogue shinigami Ryuk leaves his Death Note in the human world, he has no idea how far the one who finds it will take his new-found power. With the Death Note in hand, brilliant high school student Light Yagami vows to rid the world of evil. A recap of Death Note episodes 1–26, with alternate footage.",4.417,/qDhbGqjZ7yFwa7FMIzuiQTQMfEQ.jpg,2007-08-31,Death Note Relight 1: Visions of a God,False,7.911,380
False,/o3i6AfTcWAuNvzAUV3q5lOmi6Gx.jpg,"[16, 10751, 12, 18, 35]",150540,en,Inside Out,"When 11-year-old Riley moves to a new city, her Emotions team up to help her through the transition. Joy, Fear, Anger, Disgust and Sadness work together, but when Joy and Sadness get lost, they must journey through unfamiliar places to get back home.",15.837,/2H1TmgdfNtsKlU9jKdeNyYL5y8T.jpg,2015-06-17,Inside Out,False,7.91,23229
False,/ncI1PlBcANixIkgQSnjsSRz4OyT.jpg,"[28, 53, 9648]",1439112,en,Muzzle: City of Wolves,"LAPD officer Jake Rosser endeavors to lead a peaceful life with his family and retired K-9 officer, Socks. However, tranquility dissolves into chaos when a gang targets them in a brutal attack. Alongside his new K-9 partner Argos, Jake launches into a relentless pursuit of justice, determined to protect his loved ones.",34.5313,/8qTMRmC07XCGidnKQFLbRM3FoDU.jpg,2025-11-13,Muzzle: City of Wolves,False,6.707,111
False,/reQELo8rDiLIOoYIA7M6q7KGRW0.jpg,"[16, 12, 14, 10751, 18, 878]",804370,fr,Arco,"10-year-old Arco lives in a far future. During his first flight in his rainbow suit, he loses control and falls into the past. Iris, a girl his age from 2075, comes to his rescue and tries by all means to help send him back to his era.",34.0477,/ipE3XiHqbSQm3HS0tJ09CDaJ2Fs.jpg,2025-10-22,Arco,False,7.527,112
False,/thgemkoLauZxcqe6KX8wxqEc70z.jpg,"[53, 18]",1428862,es,Cortafuego,"Little Lide disappears in the forest while her family packs up their home. As a fire breaks out, her mother must race to reach her before the flames do.",28.5804,/knh3c8LzL9fMhjc5SZPAOotXyiy.jpg,2026-02-19,Firebreak,False,6.204,76
False,/lQUsfSUcai6ZOHQHgobSlF0IDUV.jpg,"[10402, 35]",1422562,en,The Moment,"A rising pop sensation navigates fame and industry pressures while preparing for her arena tour debut, revealing the transformation of underground culture into mainstream success.",28.2587,/dYgCgTqqMnWdsnP2XirdcFB28ch.jpg,2026-01-30,The Moment,False,5.9,27
False,/dbr3eceKuGnKc9v5GaVTVtegZNK.jpg,[35],1243460,en,Joe's College Road Trip,"To teach his sheltered grandson about the real world, Madea's foul-mouthed brother Joe takes the college-bound teen on a raucous cross-country road trip.",27.1007,/jWGOCUlzF4aCVLwHoiuqWWfhcrA.jpg,2026-02-12,Joe's College Road Trip,False,5.7,49
False,/ewxiPfbKklk9FJZ2ECsDyJDQjvX.jpg,"[28, 35, 878]",338969,en,The Toxic Avenger Unrated,"When a downtrodden janitor, Winston Gooze, is exposed to a catastrophic toxic accident, he’s transformed into a new kind of hero: The Toxic Avenger. Now, Toxie must rise from outcast to savior, taking on ruthless corporate overlords and corrupt forces who threaten his son, his friends, and his community.",17.8695,/cCWojb6N9UcTzNVtS4bOM3vQ30x.jpg,2025-08-28,The Toxic Avenger Unrated,False,5.986,316
False,/a7R1KHBvcf8dztRIpR7sa1KQamx.jpg,[18],1318417,fr,La maison des femmes,"At the Maison des Femmes, women victims of violence are cared for. Elsewhere, they are threatened, brutalized, raped, mutilated, their suffering ignored. Here, they are listened to, supported, helped and believed. Diane, Manon, Inès, Awa and the others will give them a helping hand until they can stand up again. As a team. Even if it means risking their own equilibrium.",12.3437,/1CUXmCLU9DkZHH8w4w43ZvOdVTd.jpg,2026-03-01,A Place for Her,False,8.9,15
False,/vuUDwAi9UgLyNN9xZLtKTaLQWnl.jpg,"[35, 80, 53]",639988,ko,어쩔수가없다,"After being laid off and humiliated by a ruthless job market, a veteran paper mill manager descends into violence in a desperate bid to reclaim his dignity.",18.5895,/sBpxTGLzKnvPSVtL5yQYpSxvKEb.jpg,2025-09-24,No Other Choice,False,7.55,790
False,/98PhUeOMK33Oyekw53tSGsfPZ7H.jpg,"[36, 18, 53]",1443940,en,Truth & Treason,"When loyalty to country becomes loyalty to a lie, one teen risks everything to expose the truth. With the Gestapo closing in, he must decide what it really means to be a good German.",15.1221,/ArDLn658OjT3dMThIi4GDQJRuY3.jpg,2025-10-16,Truth & Treason,False,8.036,42
False,/rtBBlxXJ55b14hUZxNPEL7l8XWE.jpg,[99],1231052,de,KitKatClub: Kinks of Berlin,"The story of the legendary Berlin club and its founder, a woman whose life is inextricably interwoven with the bright and dark sides of a hedonistic lifestyle.",17.2382,/kq7gZwLoG2URqNaRhUK54Btc9Tf.jpg,2026-03-06,KitKatClub: Kinks of Berlin,False,0.0,0
False,/z7OrG1YBDEpGJ3awOnvk7BMZryE.jpg,"[27, 35]",1386827,en,Coyotes,"Trapped in their Hollywood Hills home, a family fights for survival when caught between a raging wildfire and a pack of savage coyotes.",16.2642,/fSzs9ZXYcrln0FRrjGIPCjuB6En.jpg,2025-10-02,Coyotes,False,5.5,49
False,/Gq68CyfTlj4QiDsX8eZqFi8ce6.jpg,[18],1160360,en,If I Had Legs I'd Kick You,"With her life crashing down around her, Linda attempts to navigate her child's mysterious illness, her absent husband, a missing person, and an increasingly hostile relationship with her therapist.",17.1391,/va0TQ9WprMXRqQAzY56vyqY0Yd5.jpg,2025-10-10,If I Had Legs I'd Kick You,False,6.354,223
False,/aRR90kdGuJiEOqzhBZ5UML463CF.jpg,"[35, 53]",467905,en,How to Make a Killing,"Disowned at birth by his obscenely wealthy family, blue-collar Becket Redfellow will stop at nothing to reclaim his inheritance, no matter how many relatives stand in his way.",16.9323,/kw7x5mSmHhoeeqwXLwXTBsofD1N.jpg,2026-02-19,How to Make a Killing,False,6.8,26
False,/weAYfu6FfrNxEDJ3xH1XpgQcqUv.jpg,"[14, 18, 10749]",8966,en,Twilight,"When Bella Swan moves to a small town in the Pacific Northwest, she falls in love with Edward Cullen, a mysterious classmate who reveals himself to be a 108-year-old vampire. Despite Edward's repeated cautions, Bella can't stay away from him, a fatal move that endangers her own life.",16.8451,/3Gkb6jm6962ADUPaCBqzz9CTbn9.jpg,2008-11-20,Twilight,False,6.28,14251
False,/skmFqH67nh8zJacf7WcR204Kgvl.jpg,"[14, 10749]",1354518,en,100 Nights of Hero,"When a charming house guest arrives at a remote castle, the delicate dynamic between a neglectful husband, his innocent bride Cherry and their devoted maid Hero is thrown into chaos.",12.0739,/yJKvHYz0b0ebfPh6LYBO3gGsccZ.jpg,2025-12-05,100 Nights of Hero,False,5.7,15
False,/3cVrg7tzSf5AgEecYWDOSAzXAeX.jpg,"[27, 9648]",1408208,ja,８番出口,"A man becomes increasingly desperate when he realizes he is trapped in a subway station, needing to complete a mission to get out.",18.4407,/cWHmaDXnRPAC9HBbjUBfJW7MxO0.jpg,2025-08-28,Exit 8,False,6.388,219
False,/n36zycrAqHn2uzx65IeAdnsZcMj.jpg,"[35, 18]",1159206,en,Father Mother Sister Brother,"Estranged siblings reunite after years apart, forced to confront unresolved tensions and reevaluate their strained relationships with their emotionally distant parents.",11.5068,/96O3Ol3f2veMxAxYqsML8rOumB9.jpg,2025-12-01,Father Mother Sister Brother,False,6.581,173
False,/xBORKTaQJTq3l7EdnTTnrZnYzYa.jpg,"[28, 80]",1327688,en,One Mile: Chapter One,"After being released from prison, a father tries to reconnect with his daughter by taking her on a tour of college, but they soon find themselves fighting for more than their lost relationship when a murderous cult pursues them.",16.2782,/1GZaoYe0mQy211DgDSAxAXr30ul.jpg,2026-02-20,One Mile: Chapter One,False,7.2,44
False,/dFdFQaffaBNBNM5hzinc6Q0oWDZ.jpg,"[10749, 35]",1433842,en,Relationship Goals,"When TV producer Leah Caldwell aims to become the first woman running New York's top morning show, her ex competes for the same role. Leah stays focused on her career, until chemistry with her ex challenges her priorities.",18.2623,/o7dVxvZIKnAB7k1eeeWp2k14Es7.jpg,2026-02-04,Relationship Goals,False,5.622,50
False,/g4dglmohwnvl1yCYObZjmxZY9Do.jpg,"[80, 9648]",1398486,fr,Maigret et le mort amoureux,"Commissioner Maigret rushes to the Quai d’Orsay with Lieutenant Janvier. There, they find Mademoiselle Larrieu in a state of shock. That very morning, she discovered the bullet-riddled body of Mr. Berthier-Lagès, a renowned former ambassador whom she had served as a housekeeper for 46 years. While searching the victim's apartment, Maigret and Janvier uncover hundreds of letters. The diplomat had maintained a fifty-year-long love correspondence with a certain Princess of Vuynes, whose husband - by a strange coincidence - had died just a few days earlier. As he confronts the various members of the two families and the suspicious silence of Mademoiselle Larrieu, Maigret finds himself faced with surprise after surprise, watching his certainties crumble - until the solution to the mystery finally hits him in the face at the very last moment...",14.6806,/t7KsplyJOPYvQitQmgVixVz8vpL.jpg,2026-02-18,Maigret and the Dead Lover,False,6.083,12
False,/83G8uUtiFm9iJLvIas7gSdKnaYy.jpg,[18],1560852,it,Per un po',"Niccolò, a forty-year-old man with a successful career and a desire to give back some of what he has received in his life, becomes the foster father of Federico, an eighteen-year-old with a difficult past who grew up in a community. A deep and complex relationship begins to develop between them, an emotional rollercoaster that never quite manages to find true balance.",10.3211,/aIXgZKQfkoKHLfcRWUgMBvAvC9d.jpg,2026-02-12,For a while,False,0.0,0
False,/kOUV5WbisWMg56d8eB45ZHEVxYq.jpg,"[18, 53]",1151272,es,Sirāt,"A man and his son arrive at a rave lost in the mountains of Morocco. They are looking for Marina, their daughter and sister, who disappeared months ago at another rave. Driven by fate, they decide to follow a group of ravers in search of one last party, in hopes Marina will be there.",15.6496,/bzBtsLi17rK4G6kDvOXfUZfAhca.jpg,2025-06-06,Sirāt,False,6.821,524
False,/2WCpiFmRqXyu5y7WoZjEa3CJbiI.jpg,"[16, 18, 10751]",682012,fr,Amélie et la métaphysique des tubes,"The world is a perplexing, peaceful mystery to Amélie until a miraculous encounter with chocolate ignites her wild sense of curiosity. As she develops a deep attachment to her family's housekeeper, Nishio-san, Amélie discovers the wonders of nature as well as the emotional truths hidden beneath the surface of her family's idyllic life as foreigners in post-war Japan.",15.54,/qoqDvTUVPoZJWw24AjGDt3J4tZN.jpg,2025-06-25,Little Amélie or the Character of Rain,False,8.0,114
False,/ulw8SrKbDeDrsSVNKPb5211AseI.jpg,"[80, 18]",1263012,en,Dead Man's Wire,"In 1977, former real estate developer Tony Kiritsis puts a dead man's switch on himself and the mortgage banker who did him wrong, demanding $5 million and a personal apology.",15.4527,/hjre9SuECdBsuZ6KtKdFsnK2iRm.jpg,2025-10-25,Dead Man's Wire,False,6.5,67
False,/fe6kkxaxn0mCU2gl1vfU44IYWsy.jpg,"[18, 36]",1317149,en,I Swear,"Diagnosed with Tourette Syndrome at 15, John Davidson navigates his way against the odds through troubled teenage years and into adulthood, finding inspiration in the kindness of others to discover his true purpose in life.",15.4085,/vUwyhNWBKkSwK8ELvEeBRwV724h.jpg,2025-09-22,I Swear,False,8.272,101
False,/mZGsJUzQ4dONUBccxhImBqxaSQt.jpg,"[28, 12, 14]",1131759,ko,전지적 독자 시점,"Kim Dok-ja, an ordinary man in his 20s, is the only reader of an obscure web novel titled ""Three Ways to Survive the Apocalypse"". After having read the last chapter, the novel suddenly becomes reality, and its omnipotent hero Yu Jung-hyeok appears before Kim. As the only person who knows how to survive in this world, Kim and his companions strive to save the world by writing his own, new ending.",15.2092,/3R3dXO2nm8JyR5NG7SEfii7RzlV.jpg,2025-07-23,Omniscient Reader: The Prophecy,False,6.8,75
False,/3RaVf9MWpB74kK8AtPJ7DJmfZNA.jpg,[18],1602705,id,Surat untuk Masa Mudaku,A rebellious teen and a reserved caretaker form an unlikely bond in an orphanage as they come to terms with their painful pasts.,15.1312,/iqrp25kOrskrFDOKkKQWhFkI69e.jpg,2026-01-29,A Letter to My Youth,False,7.4,17
False,/ykigHs1OIyqqV04zfFqIlSHp546.jpg,"[53, 27, 28, 9648, 878]",1412598,en,Killer Whale,Follows best friends Maddie and Trish as they find themselves trapped in a remote lagoon with the dangerous killer whale named Ceto.,14.9807,/xC6zdIoIHjhOIFmjNyGgtzhuhiF.jpg,2026-01-16,Killer Whale,False,5.6,64
False,/8x3xDTjVS2hlMmpZeMJEnqFbGDH.jpg,"[10402, 99]",1445363,en,EPiC: Elvis Presley in Concert,"Long-lost footage from Elvis Presely's legendary Las Vegas residency in the 1970s woven together with rare 16mm footage from Elvis on Tour, and 8mm from the Graceland archive, plus recordings of Elvis telling ""his side of the story"" rediscovered during Baz Luhrmann's research for his 2022 film, Elvis.",14.9148,/nor2u3bC7xn2L4PhAMi7RRg04n9.jpg,2026-02-18,EPiC: Elvis Presley in Concert,False,8.152,23
False,/ez8EB8pWGZYDWx9OEVqDR5r9hQc.jpg,"[27, 53]",1503900,en,Die'ced: Reloaded,"Benny escapes an asylum on Halloween, masked as a scarecrow and hungry for blood. In 1980s Seattle, the hunt is on - and no one is safe.",14.8904,/haFDZfpKszHq7DXvuQd5Zz7shQW.jpg,2025-08-08,Die'ced: Reloaded,False,5.4,9
False,/1EVHnzF3gescyQZSqwbx5LfQ1EN.jpg,"[10749, 35]",1618945,en,Yoh! Bestie,"Thando is perpetually unlucky in love, but when her bestie returns from his travels with a fiancée in tow, she's forced to face a new emotion — jealousy.",14.7858,/9wBzRaeWfELNOPmcvOVTmB3kDEl.jpg,2026-02-06,Yoh! Bestie,False,6.25,36
False,/zhoMwQofjgVec5Sin05hWECJtVQ.jpg,"[18, 53, 80, 9648]",1456349,fr,Un simple accident,An unassuming mechanic is reminded of his time in an Iranian prison when he encounters a man he suspects to be his sadistic jailhouse captor.,14.4561,/eNYGj2DG3n8OrVPTfYunpPW9uas.jpg,2025-10-01,It Was Just an Accident,False,7.182,414
False,/4zoQD2dMA5z1rsLzChe1Z6XRifH.jpg,"[18, 10402, 35]",1266805,fr,Les Musiciens,"Astrid Thompson finally succeeds in fulfilling her father's dream: to bring together four Stradivarius for a unique concert, eagerly expected by music lovers around the world. But Lise, George, Peter and Apolline, the four virtuosos recruited for the occasion, are incapable of playing together. The rehearsals are one ego crisis after another. With no solution in sight, Astrid decides to go and find the only person who, in her eyes, can still save the event: Charlie Beaumont, the composer of the score.",14.2739,/pNqeQngh0Owmj0l1zbXy3JnJXP3.jpg,2025-05-07,The Musicians,False,6.4,42
False,/u5NWHVhZ6HWc1fXnqn82cMar5St.jpg,[18],1241983,en,Train Dreams,A logger leads a life of quiet grace as he experiences love and loss during an era of monumental change in early 20th-century America.,13.898,/wfzYOVdafdbD1d3SxNqiBtV2Yhx.jpg,2025-11-05,Train Dreams,False,7.334,796
False,/nBTUocp7lHmyrTmD8mTBOYem4ok.jpg,"[878, 9648, 53]",1340110,en,Redux Redux,"In an attempt to avenge her daughter’s death, Irene Kelly travels through parallel universes, killing her daughter’s murderer again and again. As she becomes consumed by vengeance, her humanity begins to slip away—until the cycle is disrupted when she rescues Mia, a sharp-witted teenager already marked by the killer.",13.8077,/9u7sUTYPPTxGCXbkcw8FTq50PnO.jpg,2026-02-20,Redux Redux,False,6.5,40
False,/q9ff80fha6CtuABJtkQvx7woJFc.jpg,"[28, 53]",1613798,es,Venganza,"The brutal murder of the wife of “Toro,” a military hero in the special forces, turns him into a man with a single purpose: revenge. After a stroke of fate makes him a millionaire, Carlos transforms his fortune into an arsenal and, together with his closest soldiers, sets out to hunt down those responsible.",13.6991,/ggJGx8fwwy21gEIXYusIlHcUn8z.jpg,2026-02-26,Venganza,False,8.0,2
False,/vbkW4KerpshPZnP84w9qwSfYrhu.jpg,"[27, 53]",1198984,en,We Bury the Dead,"After a catastrophic military disaster, the dead don't just rise—they hunt. The military insists they are harmless and slow-moving, offering hope to grieving families. But when Ava enters a quarantine zone searching for her missing husband, she uncovers the horrifying truth: the undead are growing more violent, more relentless, and more dangerous with every passing hour.",13.5762,/xZqo0yPARmyF8TACVNyaOACkYWG.jpg,2026-01-01,We Bury the Dead,False,6.1,120
False,/nBraEAWIC4DMf5lybx8fNiidtW3.jpg,"[18, 53, 10752]",1480382,ar,صوت هند رجب,"January 29, 2024. Red Crescent volunteers receive an emergency call. A five-year old girl is trapped in a car under fire in Gaza, pleading for rescue. While trying to keep her on the line, they do everything they can to get an ambulance to her. Her name was Hind Rajab.",13.4554,/q7M8kQB46T11vmDMD6E239jsqTz.jpg,2025-09-10,The Voice of Hind Rajab,False,8.134,205
False,/hTCr9dDf0EcBGZSUaY0YCeBjBr5.jpg,"[18, 36]",760329,en,The Smashing Machine,"In the late 1990s, up-and-coming mixed martial artist Mark Kerr aspires to become the greatest fighter in the world. However, he must also battle his opioid dependence and a volatile relationship with his girlfriend Dawn.",13.4406,/mPuBDGrVIBGOymBxR6rO3iIvBSe.jpg,2025-10-01,The Smashing Machine,False,6.478,484
False,/1ZruuRXztqC3QQybbgbVxVrdNjv.jpg,"[35, 10749]",1601797,es,¿Quieres Ser Mi Novia?,"Javi and Lu's relationship faces dangerous territory as old and new temptations emerge: a young woman reigniting Javi's chemistry and a mature man pursuing Lu. Through humor, entanglements, and surprises, their love is tested.",13.3225,/oscW8xV8EhRYj7iAhyVlBohKqxo.jpg,2026-02-12,¿Quieres Ser Mi Novia?,False,8.0,2
False,/7HR38hMBl23lf38MAN63y4pKsHz.jpg,"[18, 10749]",666277,en,Past Lives,"After decades apart, childhood friends Nora and Hae Sung are reunited in New York for one fateful weekend as they confront notions of destiny, love, and the choices that make a life.",13.3169,/k3waqVXSnvCZWfJYNtdamTgTtTA.jpg,2023-06-02,Past Lives,False,7.714,2218
False,/fuacZLpnohQtLD0AhtCErcPVL98.jpg,"[10749, 35, 18]",1259102,en,Eternity,"In an afterlife where souls have one week to decide where to spend eternity, Joan is faced with the impossible choice between the man she spent her life with and her first love, who died young and has waited decades for her to arrive.",13.2617,/o8pg20G67BGmQvRkXwstNre062J.jpg,2025-11-26,Eternity,False,6.934,511
False,/h2oRH3xY2DJx06EwdXq76tInFTH.jpg,"[10749, 35]",509,en,Notting Hill,London bookstore owner William Thacker's quiet life turns upside down when a chance encounter with famous actress Anna Scott sparks an unlikely romance challenged by their vastly different worlds.,13.0836,/hHRIf2XHeQMbyRb3HUx19SF5Ujw.jpg,1999-05-21,Notting Hill,False,7.264,6613
False,/55e59Ls6zc37c7orbaWDyriyGPi.jpg,"[27, 53]",1373198,en,Twisted,Two millennials make quick money by leasing incredible New York City apartments they don’t own to people who don’t know they are being scammed. The con works brilliantly until they run into an apartment owner with a dark secret who flips the game on them.,12.9905,/rF6txsM6cgF9vg6Ra5sNbkvUwrw.jpg,2026-02-06,Twisted,False,4.4,40
False,/ktsHS7DhwS4M54I3CBkxNV5GlTM.jpg,"[53, 28, 10752, 27]",1244531,en,Beast of War,"When their boat sinks while crossing the Timor Sea during World War II, a troop of young Australian soldiers must find a way to survive the harsh seas on a quickly shrinking raft. Hundreds of miles from anywhere, they must confront interpersonal conflicts, enemy attacks, and the advances of one very large, very hungry great white shark.",12.8911,/2xgDjVEOtu5LlbPEngxfbCqWEFg.jpg,2025-08-22,Beast of War,False,6.18,103
False,/5ziZTaQ7zb3IUMkw6IEimFktNMS.jpg,"[10749, 18]",1264805,ko,만약에 우리,"Two former lovers cross paths on a flight to Korea, stirring memories of their chance meeting in 2008, when they found love amid Seoul's chaos before life pulled them apart.",12.7722,/ivBI8FRQPIKzoZAryZK93xriOT.jpg,2025-12-31,Once We Were Us,False,7.2,9
False,/gqGQ0zADV5FIcgMWtWX8FcGQjFp.jpg,"[27, 878, 9648]",1116201,en,Iron Lung,"The stars are gone. The planets have disappeared. Only individuals aboard space stations or starships were left to give the end a name -- The Quiet Rapture. After decades of decay and crumbling infrastructure, the Consolidation of Iron has made a discovery on a barren moon designated AT-5. An ocean of blood. Hoping to discover desperately needed resources they immediately launch an expedition. A submarine is crafted and a convict is welded inside. Due to the pressure and depth of the ocean the forward viewport has been encased in metal. If successful, they will earn their freedom. If not, another will follow. This will be the 13th expedition.",12.7314,/sIwakdbMGS1krtgendTWpxTY9Hw.jpg,2026-01-30,Iron Lung,False,7.2,105
False,/nlPCdZlHtRNcF6C9hzUH4ebmV1w.jpg,"[35, 18, 10749]",313369,en,La La Land,"Mia, an aspiring actress, serves lattes to movie stars in between auditions and Sebastian, a jazz musician, scrapes by playing cocktail party gigs in dingy bars, but as success mounts they are faced with decisions that begin to fray the fragile fabric of their love affair, and the dreams they worked so hard to maintain in each other threaten to rip them apart.",12.7279,/uDO8zWDhfWwoFdKS4fzkUJt0Rf0.jpg,2016-12-01,La La Land,False,7.9,17899
False,/rBYrtkAy9YtRuFpX1g6JbcjRT8h.jpg,"[10749, 18, 35]",1287141,en,Pillion,"Colin, a timid gay man, is swept off his feet when Ray, an enigmatic and impossibly handsome biker, takes him on as his submissive in a crazy and erotic BDSM-focused relationship.",12.6541,/7Pd6ChSQjSXy4snJiorSdzg2cG3.jpg,2025-11-28,Pillion,False,6.163,104
False,/8sRy70feVSZuAjU0z6PrrrKmS2A.jpg,[18],1320927,qu,Killapa Wawan,"13 year-old Killari, is chosen by the Spirit of tutelary gods as a scissors dancer. Her mother, Agucha, opposes because she lost her husband, Pacha, in a duel with Lucifer and couldn’t tell him about her pregnancy, a guilt she carries all her life. She hides Pacha’s death from Killari. Remigio, her grandfather, silent from grief, finds hope in Killari’s dance interest. He decides to teach her the secrets of scissors dancing to defeat Lucifer and uphold the family legacy.",12.1857,/kytWN2pfMzY2zxCxmM7OcHQ953E.jpg,2026-01-29,The Daughter of the Moon,False,4.0,1
False,/pFalq14lacs2oO7Q6YKiNqz5uAC.jpg,"[10751, 35, 16, 12, 14]",11621,ja,紅の豚,"In Italy in the 1930s, sky pirates in biplanes terrorize wealthy cruise ships as they sail the Adriatic Sea. The only pilot brave enough to stop the scourge is the mysterious Porco Rosso, a former World War I flying ace who was somehow turned into a pig during the war. As he prepares to battle the pirate crew's American ace, Porco Rosso enlists the help of spunky girl mechanic Fio Piccolo and his longtime friend Madame Gina.",12.1069,/8mIvSvnVBApfORL9N6S38Q7wD6A.jpg,1992-07-18,Porco Rosso,False,7.794,3642
False,/8w5ebDQywZZNzYLF9rOnE2U16eH.jpg,[99],661603,es,Nuestra tierra,"In 2009, a man and two accomplices try to evict members of the Indigenous community of Chuschagasta in northern Argentina. Claiming ownership of the land and armed with guns, they kill the community’s leader, Javier Chocobar. The murder is caught on video. It takes nine years of protests before court proceedings are finally opened in 2018. During all this time, the killers remain free. The film combines the voices and photographs of the community with courtroom footage to explore the long history of colonialism and land dispossession that led to this crime.",12.0326,/9k3dwIITeBE1Myo9KQmLeQtfIVX.jpg,2026-03-05,Landmarks,False,0.0,0
False,/dEkFlZzj2cb5F7SShvqkL54E4lr.jpg,[18],1033148,en,Die My Love,"After inheriting a remote Montana house, Jackson moves there from New York with his partner Grace, and the couple soon welcome a child. As Jackson becomes increasingly absent and rural isolation sets in, Grace struggles with loneliness, creative frustration, and unresolved emotional wounds. What begins as an attempt at renewal gradually turns into an intense psychological descent, placing strain on their relationship and exposing the fragile balance between love, identity, and motherhood.",12.0222,/kajpShbFhOdpl6yCrLezMrr9tB4.jpg,2025-10-06,Die My Love,False,6.118,431
False,/5wJ2tckpvwcxGCAgZiccodwEJpf.jpg,"[28, 878, 12]",841,en,Dune,"In the year 10,191, the most precious substance in the universe is the spice Melange. The spice extends life. The spice expands consciousness. The spice is vital to space travel.  The spice exists on only one planet in the entire universe, the vast desert planet Arrakis, also known as Dune.  Its native inhabitants, the Fremen, have long held a prophecy that a man would come, a messiah who would lead them to true freedom.",11.9363,/4kJmUCE7mkVJjXa7A0g2rY4IGTm.jpg,1984-12-14,Dune,False,6.18,3356
False,/af7mgiKiFRdlsv01F18AP5rHEz6.jpg,"[35, 18]",1239288,en,Atropia,"When an aspiring actress in a military role-playing facility falls in love with a soldier cast as an insurgent, their unsimulated emotions threaten to derail the performance.",11.9212,/qurd8tG5E2T20QihO0ysaJCzAjL.jpg,2025-11-15,Atropia,False,5.0,5
False,/dFXGxxVSwb9tYNfKMeFnxORmBlt.jpg,"[35, 18, 10749]",37916,it,Travolti da un insolito destino nell'azzurro mare d'agosto,A spoiled rich woman and a brutish Communist deckhand become stranded alone on a desert island after venturing away from their cruise.,11.8583,/8bkEUeQWVFBk3HE4qhluDarTMDj.jpg,1974-12-18,Swept Away,False,7.407,333
False,/wLauNnJYmvVLN0MiOv0tjdiPs0J.jpg,"[10402, 10749, 18]",1371185,en,Song Sung Blue,"Based on a true story, two down-on-their-luck musicians form a joyous Neil Diamond tribute band, proving it's never too late to find love and follow your dreams.",11.6938,/kQzDdxI0F5z16qo2vzDoqdVMl4O.jpg,2025-12-25,Song Sung Blue,False,7.394,184
False,/9cd1zsxcOAcBW01WDOWz8EODTS0.jpg,"[35, 18]",1206008,en,Ella McCay,"An idealistic young politician juggles familial issues and a challenging work life while preparing to take over the job of her mentor, the state’s longtime incumbent governor.",11.595,/iQCtK477yqp6xnHHrQG2P0lXoow.jpg,2025-12-11,Ella McCay,False,5.6,90
