movie_id,person_id,name,job,department
1408208,1152307,Taichi Ito,Producer,Production
1408208,237364,Genki Kawamura,Producer,Production
1408208,237364,Genki Kawamura,Screenplay,Writing
1408208,2021333,Kentaro Hirase,Screenplay,Writing
1408208,2040261,Shouhei Amimori,Original Music Composer,Sound
1408208,1653834,Yasutaka Nakata,Original Music Composer,Sound
1159206,1516841,Carter Logan,Producer,Production
1159206,1208136,Atilla Salih Yücer,Producer,Production
1159206,43387,Joshua Astrachan,Producer,Production
1159206,54318,Charles Gillibert,Producer,Production
1159206,4429,Jim Jarmusch,Director,Directing
1159206,4429,Jim Jarmusch,Original Music Composer,Sound
1159206,5657822,Anika,Original Music Composer,Sound
1327688,160177,Adam Davidson,Director,Directing
1327688,304528,Chad Oakes,Producer,Production
1327688,4230978,Brian Morewitz,Producer,Production
1327688,19287,Aaron Kaplan,Producer,Production
1327688,5487040,Jaiden Kaplan,Producer,Production
1327688,160177,Adam Davidson,Producer,Production
1327688,147053,Michael Frislev,Producer,Production
1327688,212127,Michael Lohmann,Producer,Production
1327688,1519509,Rasheed Newson,Screenplay,Writing
1327688,1519508,T.J. Brady,Screenplay,Writing
1327688,113092,Rich Walters,Original Music Composer,Sound
1433842,1214860,Linda Mendoza,Director,Directing
1433842,1466528,DeVon Franklin,Producer,Production
1433842,2748555,Dara Taylor,Original Music Composer,Sound
1398486,64750,Pascal Bonitzer,Director,Directing
1398486,64750,Pascal Bonitzer,Screenplay,Writing
1398486,53206,Saïd Ben Saïd,Producer,Production
1560852,3933574,Simone Valentini,Director,Directing
1560852,5265586,Francesca Maria Scanu,Screenplay,Writing
1560852,2858339,Andrea Zuliani,Screenplay,Writing
1560852,3387829,Niccolò Agliardi,Screenplay,Writing
1560852,3933574,Simone Valentini,Screenplay,Writing
1560852,2536313,Giovanni Amico,Producer,Production
1560852,4043353,Adele Budina,Producer,Production
1560852,2536314,Corrado Camilla,Producer,Production
1151272,1048523,Oliver Laxe,Director,Directing
1151272,952,Agustín Almodóvar,Producer,Production
1151272,309,Pedro Almodóvar,Producer,Production
1151272,1461011,Xavier Font,Producer,Production
1151272,1048523,Oliver Laxe,Producer,Production
1151272,1120588,Oriol Maymó,Producer,Production
1151272,2419791,Mani Mortazavi,Producer,Production
1151272,2419790,Andrea Queralt,Producer,Production
1151272,5362664,David Kangding Ray,Original Music Composer,Sound
1151272,2095144,Domingo Corral,Producer,Production
1151272,93,Esther García,Producer,Production
682012,2694520,Maïlys Vallade,Director,Directing
682012,142070,Liane-cho Han,Screenplay,Writing
682012,2530709,Eddine Noel,Screenplay,Writing
682012,52737,Aude Py,Screenplay,Writing
682012,2694520,Maïlys Vallade,Screenplay,Writing
682012,2262118,Claire La Combe,Producer,Production
682012,1896995,Edwina Liard,Producer,Production
682012,108842,Henri Magalon,Producer,Production
682012,1896997,Nidia Santiago,Producer,Production
682012,142070,Liane-cho Han,Director,Directing
682012,5813850,Mari Fukuhara,Original Music Composer,Sound
1263012,5216,Gus Van Sant,Director,Directing
1263012,64058,Cassian Elwes,Producer,Production
1263012,3707157,Tom Culliver,Producer,Production
1263012,59231,Joel David Moore,Producer,Production
1263012,531,Danny Elfman,Original Music Composer,Sound
1263012,3703390,Noor Alfallah,Producer,Production
1263012,5002540,Remi Alfallah,Producer,Production
1263012,58048,Mark Amin,Producer,Production
1263012,558411,Andrea Bucko,Producer,Production
1263012,4890946,Matt Murphie,Producer,Production
1263012,4023023,Paula Paizes,Producer,Production
1263012,2242239,Sam Pressman,Producer,Production
1263012,2862373,Veronica Radaelli,Producer,Production
1263012,2463793,Siena Oberman,Producer,Production
1263012,1589412,Gordon Clarke,Producer,Production
1317149,64045,Kirk Jones,Producer,Production
1317149,64045,Kirk Jones,Director,Directing
1317149,2367748,Georgia Bayliff,Producer,Production
1317149,79135,Piers Tempest,Producer,Production
1317149,551482,Stephen Rennicks,Original Music Composer,Sound
1131759,1293082,Kim Byung-woo,Director,Directing
1131759,5862161,Yang Yun-sik,Producer,Production
1131759,5013250,Kim Jin-ah,Producer,Production
1131759,3781810,Kim Ji-hong,Producer,Production
1131759,5862162,Kim Eun-hye,Producer,Production
1131759,929598,Mowg,Original Music Composer,Sound
1602705,1990776,Sim F.,Director,Directing
1602705,1512554,Wilza Lubis,Producer,Production
1412598,1871358,Jo-Anne Brechin,Director,Directing
1412598,2755085,Kylie Pascoe,Producer,Production
1412598,1006885,Lionel Hicks,Producer,Production
1412598,1490022,Steve Jaggi,Producer,Production
1412598,1205939,Angela Little,Original Music Composer,Sound
1445363,6201,Baz Luhrmann,Director,Directing
1445363,6201,Baz Luhrmann,Producer,Production
1445363,5692988,Jeremy Castro,Producer,Production
1445363,38938,Matthew Gross,Producer,Production
1445363,2078328,Colin Smeeton,Producer,Production
1445363,1387271,Schuyler Weiss,Producer,Production
1445363,1951899,Elliott Wheeler,Original Music Composer,Sound
1503900,2374025,Jeremy Rudd,Director,Directing
1503900,1266298,Jeffrey Decker,Producer,Production
1503900,103312,Chad Ferrin,Producer,Production
1618945,4251577,Johnny Barbuzano,Director,Directing
1456349,120229,Jafar Panahi,Director,Directing
1456349,120229,Jafar Panahi,Producer,Production
1456349,1001671,Philippe Martin,Producer,Production
1456349,120229,Jafar Panahi,Screenplay,Writing
1266805,1124474,Grégory Magne,Director,Directing
1266805,1124474,Grégory Magne,Screenplay,Writing
1266805,57069,Grégoire Hetzel,Original Music Composer,Sound
1266805,1375848,Frédéric Jouve,Producer,Production
1266805,1810653,Pierre-Louis Garnon,Producer,Production
1241983,1080589,Teddy Schwarzman,Producer,Production
1241983,1192580,Marissa McMahon,Producer,Production
1241983,1590194,Clint Bentley,Director,Directing
1241983,106321,Will Janowitz,Producer,Production
1241983,931140,Bryce Dessner,Original Music Composer,Sound
1241983,4524079,Ashley Schlaifer,Producer,Production
1241983,2213707,Michael Heimler,Producer,Production
1241983,1590194,Clint Bentley,Screenplay,Writing
1241983,1572120,Greg Kwedar,Screenplay,Writing
1340110,223823,Kevin McManus,Director,Directing
1340110,1007685,Matthew McManus,Producer,Production
1340110,1007685,Matthew McManus,Director,Directing
1340110,223823,Kevin McManus,Producer,Production
1340110,1596712,Paul Koch,Original Music Composer,Sound
1340110,1485101,PJ McCabe,Producer,Production
1340110,2173667,Michael J. McGarry,Producer,Production
1340110,5431953,Nate Cormier,Producer,Production
1613798,5945781,Rodrigo Valdes,Director,Directing
1613798,87260,Pablo Cruz,Producer,Production
1198984,1485550,Mark Fasano,Producer,Production
1198984,1323509,Zak Hilditch,Director,Directing
1198984,59657,Ross M. Dinerstein,Producer,Production
1198984,1980622,Kelvin Munro,Producer,Production
1198984,1980616,Grant Sputore,Producer,Production
1198984,4534590,Joshua Harris,Producer,Production
1198984,3115301,Clark,Original Music Composer,Sound
1480382,1381379,Kaouther Ben Hania,Director,Directing
1480382,27579,Odessa Rae,Producer,Production
1480382,208693,James Wilson,Producer,Production
1480382,213260,Nadim Cheikhrouha,Producer,Production
1480382,1422252,Amine Bouhafa,Original Music Composer,Sound
760329,227564,Benny Safdie,Director,Directing
760329,227564,Benny Safdie,Screenplay,Writing
760329,1039217,Dany Garcia,Producer,Production
760329,179974,David Koplan,Producer,Production
760329,18918,Dwayne Johnson,Producer,Production
760329,1046160,Eli Bush,Producer,Production
760329,9543,Beau Flynn,Producer,Production
760329,1466097,Hiram Garcia,Producer,Production
760329,4726962,Nala Sinephro,Original Music Composer,Sound
1601797,3009489,Ihtzi Hurtado,Director,Directing
666277,2862,Christine Vachon,Producer,Production
666277,57427,Pamela Koffler,Producer,Production
666277,1396479,David Hinojosa,Producer,Production
666277,2250802,Christopher Bear,Original Music Composer,Sound
666277,3629652,Daniel Rossen,Original Music Composer,Sound
666277,2518227,Celine Song,Director,Directing
1259102,1864582,David Freyne,Director,Directing
1259102,67111,Tim White,Producer,Production
1259102,1673684,Trevor White,Producer,Production
1259102,1639821,David Fleming,Original Music Composer,Sound
509,7020,Trevor Jones,Original Music Composer,Sound
509,7019,Duncan Kenworthy,Producer,Production
509,7017,Roger Michell,Director,Directing
1373198,2675,Darren Lynn Bousman,Director,Directing
1373198,1067252,Lee Nelson,Producer,Production
1373198,1699816,David Tish,Producer,Production
1373198,2145,Mark Burg,Producer,Production
1373198,62056,Jonathan Bernstein,Screenplay,Writing
1373198,62058,James Greer,Screenplay,Writing
1373198,939420,Mark Sayfritz,Original Music Composer,Sound
1244531,1361546,Kiah Roache-Turner,Director,Directing
1244531,2401645,Chris Brown,Producer,Production
1244531,2030697,Blake Northfield,Producer,Production
1264805,1296950,Kim Do-young,Director,Directing
1264805,5875190,Justin Choi,Producer,Production
1264805,4903372,Lee Young-han,Producer,Production
1264805,5875192,Jay Kim,Original Music Composer,Sound
1264805,2850777,Song Yong-un,Producer,Production
1116201,1494060,Mark Fischbach,Director,Directing
1116201,3493162,Jeff Guerrero,Producer,Production
1116201,2690035,Will Hyde,Producer,Production
1116201,4022187,Andrew Hulshult,Original Music Composer,Sound
1116201,2268709,Amy Nelson,Producer,Production
313369,1313359,Jordan Horowitz,Producer,Production
313369,23485,Marc Platt,Producer,Production
313369,1419631,Justin Hurwitz,Original Music Composer,Sound
313369,1638298,Fred Berger,Producer,Production
313369,5371,Gary Gilbert,Producer,Production
313369,136495,Damien Chazelle,Director,Directing
1287141,43147,Ed Guiney,Producer,Production
1287141,1658746,Lee Groombridge,Producer,Production
1287141,3081943,Oliver Coates,Original Music Composer,Sound
1287141,2225187,Emma Norton,Producer,Production
1287141,43144,Andrew Lowe,Producer,Production
1287141,1941982,Harry Lighton,Director,Directing
1320927,1187368,César Galindo,Director,Directing
1320927,1187368,César Galindo,Producer,Production
11621,608,Hayao Miyazaki,Director,Directing
11621,608,Hayao Miyazaki,Screenplay,Writing
11621,636,Joe Hisaishi,Original Music Composer,Sound
11621,1417,Toshio Suzuki,Producer,Production
11621,19595,Yasuyoshi Tokuma,Producer,Production
11621,70051,Matsuo Toshimitsu,Producer,Production
11621,70049,Yoshio Sasaki,Producer,Production
661603,56208,Lucrecia Martel,Director,Directing
661603,1112958,Benjamín Doménech,Producer,Production
661603,1041089,Joslyn Barnes,Producer,Production
661603,1506620,Santiago Gallelli,Producer,Production
661603,1506619,Matías Roveda,Producer,Production
1033148,83287,Lynne Ramsay,Director,Directing
1033148,1032,Martin Scorsese,Producer,Production
1033148,72129,Jennifer Lawrence,Producer,Production
1033148,928580,Justine Ciarrocchi,Producer,Production
1033148,83287,Lynne Ramsay,Screenplay,Writing
1033148,150607,Enda Walsh,Screenplay,Writing
1033148,6374,Andrea Calderwood,Producer,Production
1033148,47287,Molly Smith,Producer,Production
1033148,1519864,Trent Luckinbill,Producer,Production
1033148,1661863,Alice Birch,Screenplay,Writing
1033148,60076,Thad Luckinbill,Producer,Production
1033148,1676753,George Vjestica,Original Music Composer,Sound
1033148,40658,Raife Patrick Burchell,Original Music Composer,Sound
1033148,83287,Lynne Ramsay,Original Music Composer,Sound
841,12507,Raffaella De Laurentiis,Producer,Production
841,5602,David Lynch,Director,Directing
841,5602,David Lynch,Screenplay,Writing
841,5398,Dino De Laurentiis,Producer,Production
841,37317,Brian Eno,Original Music Composer,Sound
841,957917,David Paich,Original Music Composer,Sound
841,1624071,Jeff Porcaro,Original Music Composer,Sound
841,957919,Mike Porcaro,Original Music Composer,Sound
841,56187,Steve Porcaro,Original Music Composer,Sound
841,558641,Marty Paich,Original Music Composer,Sound
841,220908,Steve Lukather,Original Music Composer,Sound
841,72538,Daniel Lanois,Original Music Composer,Sound
841,1367506,Roger Eno,Original Music Composer,Sound
841,1213,James Newton Howard,Original Music Composer,Sound
1239288,1599899,Hailey Benton Gates,Director,Directing
1239288,78160,Luca Guadagnino,Producer,Production
1239288,1789605,Naima Abed,Producer,Production
1239288,1196264,Emilie Georges,Producer,Production
1239288,1667899,Lana Kim,Producer,Production
1239288,1287625,Jett Steiger,Producer,Production
1239288,2307798,Robert Ames,Original Music Composer,Sound
1239288,3402404,Max Whipple,Original Music Composer,Sound
1239288,1966583,Ari Balouzian,Original Music Composer,Sound
37916,26265,Lina Wertmüller,Director,Directing
37916,26265,Lina Wertmüller,Screenplay,Writing
37916,1286509,Romano Cardarelli,Producer,Production
37916,25321,Piero Piccioni,Original Music Composer,Sound
1371185,53267,Craig Brewer,Director,Directing
1371185,53267,Craig Brewer,Producer,Production
1371185,2043,John Davis,Producer,Production
1371185,1522988,John Fox,Producer,Production
1371185,53639,Scott Bomar,Original Music Composer,Sound
1206008,3388,James L. Brooks,Director,Directing
1206008,3388,James L. Brooks,Producer,Production
1206008,57572,Richard Sakai,Producer,Production
1206008,67994,Julie Ansell,Producer,Production
1206008,5612634,Jennifer Brooks,Producer,Production
1206008,947,Hans Zimmer,Original Music Composer,Sound
1525775,5608551,Seumas MacNeil,Director,Directing
1525775,5608556,Oliver Revie,Director,Directing
1525775,3976551,Dorian Todd,Director,Directing
1525775,1162038,Lawrie Brewster,Producer,Production
1525775,1162036,Sarah Daly,Producer,Production
1525775,2598151,Megan Tremethick,Producer,Production
1525775,5608562,Rachael Brewster,Producer,Production
1288072,90609,Osgood Perkins,Director,Directing
1288072,1211214,Chris Ferguson,Producer,Production
1288072,1926491,Jesse Savath,Producer,Production
1288072,1205435,Edo van Breemen,Original Music Composer,Sound
1367642,54487,Lauren Levine,Screenplay,Writing
1367642,1817019,Colleen Hoover,Screenplay,Writing
1367642,54487,Lauren Levine,Producer,Production
1367642,1817019,Colleen Hoover,Producer,Production
1367642,1579059,Vanessa Caswill,Director,Directing
1367642,59963,Gina Matthews,Producer,Production
1367642,1785135,Tom Howe,Original Music Composer,Sound
1291335,32895,Kevin James,Producer,Production
1291335,1485550,Mark Fasano,Producer,Production
1291335,231043,Charles Kinnane,Director,Directing
1291335,2822579,Daniel Kinnane,Director,Directing
1291335,1409852,Jeffrey Greenstein,Producer,Production
1291335,4549179,Patrick Kinnane,Screenplay,Writing
1291335,4549093,John Kinnane,Screenplay,Writing
1291335,2840511,Joy Ngiaw,Original Music Composer,Sound
1291659,21678,Olivier Assayas,Director,Directing
1291659,4401,Olivier Delbosc,Producer,Production
1291659,935703,Sidonie Dumas,Producer,Production
1592032,2675092,Yi Huang,Director,Directing
1114967,86626,Aziz Ansari,Director,Directing
1114967,60187,Anthony Katagas,Producer,Production
1114967,1020767,Alan Yang,Producer,Production
1114967,86626,Aziz Ansari,Producer,Production
1114967,1677256,Brady Fujikawa,Producer,Production
1114967,179974,David Koplan,Producer,Production
1114967,1225,Carter Burwell,Original Music Composer,Sound
16859,608,Hayao Miyazaki,Director,Directing
16859,608,Hayao Miyazaki,Screenplay,Writing
16859,608,Hayao Miyazaki,Producer,Production
16859,636,Joe Hisaishi,Original Music Composer,Sound
1309725,23506,Jacques Fieschi,Screenplay,Writing
1309725,240738,Thierry Klifa,Screenplay,Writing
1309725,72319,Cédric Anger,Screenplay,Writing
1309725,1404674,Mathias Rubin,Producer,Production
1309725,240738,Thierry Klifa,Director,Directing
1309725,76912,Alex Beaupain,Original Music Composer,Sound
1140535,489607,Zack Ryan,Original Music Composer,Sound
1140535,1884,Steven Soderbergh,Director,Directing
1140535,34528,Julie M. Anderson,Producer,Production
1140535,1008624,Ken Meyer,Producer,Production
1193128,1467580,Charlie Endean,Producer,Production
1193128,1113449,Brandt Andersen,Director,Directing
1193128,1113449,Brandt Andersen,Producer,Production
1193128,1113449,Brandt Andersen,Screenplay,Writing
1193128,1622192,Ossama Bawardi,Producer,Production
1193128,4112469,Ryan Busse,Producer,Production
1193128,1676921,Nick Chuba,Original Music Composer,Sound
1359607,1247708,Tatsuya Ishihara,Director,Directing
1359607,1201163,Yuka Yamada,Screenplay,Writing
1359607,1201164,Masumi Itou,Original Music Composer,Sound
1359607,2887709,Ryutaro Usukura,Producer,Production
1359607,1368260,Shinichi Nakamura,Producer,Production
1359607,1400627,Riri Senami,Producer,Production
1359607,3149804,Masashi Nishikawa,Producer,Production
1359607,3389851,Cai Ailian,Producer,Production
1268127,86325,Ryoo Seung-wan,Director,Directing
1268127,37930,Cho Young-wuk,Original Music Composer,Sound
1268127,5953714,Kim Hyeon-sik,Producer,Production
1268127,1255243,Kang Hye-jung,Producer,Production
1268127,86325,Ryoo Seung-wan,Producer,Production
1268127,2198550,Cho Sung-min,Producer,Production
1164355,1260451,Baim Wong,Director,Directing
1164355,1260451,Baim Wong,Producer,Production
1164355,2511354,Emilka Chaidir,Producer,Production
1164355,1571811,Ricky Lionardi,Original Music Composer,Sound
142,1805,Diana Ossana,Producer,Production
142,1617,James Schamus,Producer,Production
142,1807,Larry McMurtry,Screenplay,Writing
142,1805,Diana Ossana,Screenplay,Writing
142,278,Gustavo Santaolalla,Original Music Composer,Sound
142,1614,Ang Lee,Director,Directing
949709,31033,Oxide Pang Chun,Director,Directing
949709,4942037,Li Yu,Producer,Production
949709,118738,Daneil Lam Siu-Ming,Producer,Production
949709,1047597,Anthony Chue Chan-Tung,Original Music Composer,Sound
949709,3415308,Bai Yu,Screenplay,Writing
949709,3495149,Sun Chan,Screenplay,Writing
1315405,2539340,Denise Fernandes,Director,Directing
1315405,1713153,Eugenia Mumenthaler,Producer,Production
1315405,1467060,David Epiney,Producer,Production
1315405,888974,Luís Urbano,Producer,Production
1315405,876106,Sandro Aguilar,Producer,Production
1286185,1152047,Lotfy Nathan,Director,Directing
1286185,2264306,Riccardo Maddalosso,Producer,Production
1286185,3140625,Alex Hughes,Producer,Production
1286185,2963,Nicolas Cage,Producer,Production
1286185,2407462,Julie Viez,Producer,Production
1286185,1275130,Lorenz Dangel,Original Music Composer,Sound
638,6223,Deepak Nayar,Producer,Production
638,5604,Mary Sweeney,Producer,Production
638,8330,Tom Sternberg,Producer,Production
638,5602,David Lynch,Director,Directing
638,5628,Angelo Badalamenti,Original Music Composer,Sound
1548113,1403179,Alex Timbers,Director,Directing
1548113,4506830,Dani Iglesias,Producer,Production
1548113,1609381,Bill Sherman,Original Music Composer,Sound
1548113,3249858,Zachary Marsh,Original Music Composer,Sound
1432547,3118033,Kenichiro Akimoto,Director,Directing
1432547,1842749,Yuichiro Kido,Screenplay,Writing
1432547,90162,Eiko Tanaka,Producer,Production
1432547,1579843,Noriko Dohi,Producer,Production
1432547,5756028,Masataka Aoki,Producer,Production
1432547,5726520,Yasuhiro Maeda,Original Music Composer,Sound
1401281,1280031,Mona Fastvold,Director,Directing
1401281,1711289,Daniel Blumberg,Original Music Composer,Sound
1401281,2538557,Andrew Morrison,Producer,Production
1401281,1892222,Joshua Horsfield,Producer,Production
1401281,1056161,Viktória Petrányi,Producer,Production
1401281,1280031,Mona Fastvold,Producer,Production
1401281,55493,Brady Corbet,Producer,Production
1401281,2624743,Mark Lampert,Producer,Production
1401281,4210492,Gregory Jankilevitsch,Producer,Production
1401281,1754497,Klaudia Śmieja-Rostworowska,Producer,Production
1401281,1814896,Lillian LaSalle,Producer,Production
615173,1494068,Shin Min-kyung,Producer,Production
615173,929598,Mowg,Original Music Composer,Sound
615173,557736,Park Hoon-jung,Director,Directing
1547999,1144099,Brittany Goodwin,Director,Directing
1547999,130238,Danny Roth,Producer,Production
1022046,1172366,Charles Officer,Screenplay,Writing
1022046,1127280,Kyle Rideout,Screenplay,Writing
1022046,1731110,Andrew Rosen,Producer,Production
1022046,2229414,Seneca Aaron,Screenplay,Writing
1022046,1251916,Anthony Leo,Producer,Production
1022046,1432509,Josh Epstein,Screenplay,Writing
1022046,1144891,Hubert Davis,Director,Directing
1022046,1124949,Todor Kobakov,Original Music Composer,Sound
18239,3288,Chris Weitz,Director,Directing
18239,56855,Melissa Rosenberg,Screenplay,Writing
18239,6040,Wyck Godfrey,Producer,Production
18239,57245,Kerry Kohansky-Roberts,Producer,Production
18239,2949,Alexandre Desplat,Original Music Composer,Sound
18239,10569,Karen Rosenfelt,Producer,Production
1340355,133704,Yuichi Fukuda,Director,Directing
1340355,133704,Yuichi Fukuda,Screenplay,Writing
1340355,2164010,Wakamatsu Hiroki,Producer,Production
1340355,2211119,Megumi Osawa,Producer,Production
1340355,1134542,Shinzô Matsuhashi,Producer,Production
1340355,2213121,Daizo Suzuki,Producer,Production
1316147,173785,Michael Mack,Producer,Production
1316147,4826007,Waldemar Fast,Director,Directing
1316147,1023809,Volker Bertelmann,Original Music Composer,Sound
1302848,54170,Jérôme Commandeur,Director,Directing
1302848,51323,Richard Grandpierre,Producer,Production
1302848,967604,Dimitri Rassam,Producer,Production
1302848,1017244,Michaël Tordjman,Original Music Composer,Sound
1302848,2401288,Maxime Deprez,Original Music Composer,Sound
1352624,56383,Kelly Reichardt,Director,Directing
1352624,20487,Neil Kopp,Producer,Production
1352624,1102524,Vincent Savino,Producer,Production
1352624,47099,Anish Savjani,Producer,Production
1352624,56383,Kelly Reichardt,Screenplay,Writing
1352624,2640760,Rob Mazurek,Original Music Composer,Sound
1242526,227886,Joshua Weigel,Director,Directing
1242526,227886,Joshua Weigel,Producer,Production
1242526,227893,Rebekah Weigel,Producer,Production
1242526,2791446,Ryan Dennett-Smith,Producer,Production
1242526,4088316,Sean Philip Johnson,Original Music Composer,Sound
1422117,357551,Amy Landecker,Director,Directing
1422117,357551,Amy Landecker,Producer,Production
1422117,357551,Amy Landecker,Screenplay,Writing
1422117,11367,Bradley Whitford,Producer,Production
1422117,3587537,Valerie Stadler,Producer,Production
1422117,113818,Jenica Bergere,Producer,Production
1422117,86047,James Portolese,Producer,Production
1422117,1324122,Jason Gallagher,Original Music Composer,Sound
1309083,1043983,Rod Blackhurst,Director,Directing
1309083,2786790,Joseph C. Grano,Producer,Production
1309083,4316241,Esteban Sánchez,Producer,Production
1309083,1389077,Bryce McGuire,Producer,Production
1309083,4862528,Betty Tong,Producer,Production
1309083,2199500,Ross O'Connor,Producer,Production
1309083,1043983,Rod Blackhurst,Producer,Production
1309083,1731654,Isaiah Smallman,Producer,Production
1309083,1423743,Noah Lang,Producer,Production
1309083,1782419,Nick Bohun,Original Music Composer,Sound
1405769,1097871,Brent McCorkle,Director,Directing
1405769,909318,Andrew Erwin,Director,Directing
1405769,1097871,Brent McCorkle,Screenplay,Writing
1405769,235548,Kevin Downes,Producer,Production
1405769,909318,Andrew Erwin,Producer,Production
1405769,1573678,Cindy Bond,Producer,Production
1405769,5300757,Bart Millard,Producer,Production
1405769,1116038,Daryl C. Lefever,Producer,Production
1405769,1661906,Joshua Walsh,Producer,Production
1405769,1097871,Brent McCorkle,Original Music Composer,Sound
1288608,2711776,Dendi Reynando,Producer,Production
1288608,5557425,Aditya Testarossa,Director,Directing
1214130,55352,Steve Hudson,Director,Directing
1214130,1031656,Nick Urata,Original Music Composer,Sound
1214130,55361,Sonja Ewers,Producer,Production
1214130,237842,Mark Mertens,Producer,Production
1175174,152249,Jim O'Hanlon,Director,Directing
1175174,963336,Kris Thykier,Producer,Production
1175174,1403457,Danny Perkins,Producer,Production
1175174,59077,Jimmy Carr,Producer,Production
1175174,5698091,Mila Cottray,Producer,Production
1175174,1812913,Oli Julian,Original Music Composer,Sound
975335,1051381,Lav Diaz,Screenplay,Writing
975335,1051381,Lav Diaz,Director,Directing
975335,1044238,Bianca Balbuena,Producer,Production
975335,1398517,Bradley Liew,Producer,Production
975335,1018101,Joaquim Sapinho,Producer,Production
975335,932161,Albert Serra,Producer,Production
975335,2058947,Marc Verdaguer,Original Music Composer,Sound
975335,4785410,Marta Alves,Producer,Production
975335,2925085,Viktor Mara,Producer,Production
975335,575771,Paul Soriano,Producer,Production
1107216,1049953,Jean-François Tosti,Screenplay,Writing
1107216,3988259,Benoît Daffis,Director,Directing
1107216,1049952,Eric Tosti,Screenplay,Writing
1107216,930739,Jean-Christian Tassy,Director,Directing
1107216,1049951,David Alaux,Screenplay,Writing
1107216,3817334,Leonardo Rizzi,Original Music Composer,Sound
1107216,3817335,Giacomo Lecchi d'Alessandro,Original Music Composer,Sound
1305715,4780000,Chao Yin,Producer,Production
1305715,4779992,Li Taiyan,Director,Directing
1305715,4964926,Wu Yifeng,Producer,Production
1305715,1323173,Roc Chen,Original Music Composer,Sound
1550740,89388,Umberto Riccioni Carteni,Director,Directing
1550740,5705525,Gaja Cenciarelli,Screenplay,Writing
1550740,148922,Herbert Simone Paragnani,Screenplay,Writing
1550740,2888559,Diego Buongiorno,Original Music Composer,Sound
1550740,4525833,Francesco Palazzi,Producer,Production
1550740,89388,Umberto Riccioni Carteni,Producer,Production
999075,118416,Shih-Ching Tsou,Director,Directing
999075,118415,Sean Baker,Producer,Production
999075,118416,Shih-Ching Tsou,Producer,Production
999075,2365857,Mike Goodridge,Producer,Production
999075,4453314,Alice Labadie,Producer,Production
999075,27715,Jean Labadie,Producer,Production
24021,27571,David Slade,Director,Directing
24021,10569,Karen Rosenfelt,Producer,Production
24021,56855,Melissa Rosenberg,Screenplay,Writing
24021,6040,Wyck Godfrey,Producer,Production
24021,117,Howard Shore,Original Music Composer,Sound
1078581,1001595,Rowan Athale,Director,Directing
1078581,59522,Stuart Ford,Producer,Production
1078581,1575766,Mark Lane,Producer,Production
1078581,88324,Kevin Sampson,Producer,Production
1078581,2599935,Neil Athale,Original Music Composer,Sound
1086260,1632728,Chris Abernathy,Producer,Production
1086260,54844,Brad Fuller,Producer,Production
1086260,1561234,Jess Varley,Director,Directing
1086260,1262632,Eric B. Fleischman,Producer,Production
1086260,1517840,Cameron Fuller,Producer,Production
1086260,2053493,Jacques Brautbar,Original Music Composer,Sound
9392,57581,Neil Marshall,Director,Directing
9392,57583,Christian Colson,Producer,Production
9392,558,David Julyan,Original Music Composer,Sound
11220,57617,Jeffrey Lau Chun-Wai,Producer,Production
11220,68029,Roel A. García,Original Music Composer,Sound
11220,12453,Wong Kar-Wai,Director,Directing
11220,12453,Wong Kar-Wai,Screenplay,Writing
11220,1011224,Frankie Chan Fan-Kei,Original Music Composer,Sound
478798,142646,Juno Mak,Director,Directing
478798,1307400,Chou Man-Yu,Screenplay,Writing
478798,142646,Juno Mak,Screenplay,Writing
478798,11382,Ryuichi Sakamoto,Original Music Composer,Sound
478798,2598515,Nate Connelly,Original Music Composer,Sound
478798,142646,Juno Mak,Producer,Production
478798,1007954,Catherine Hun,Producer,Production
38780,23799,Uwe Boll,Director,Directing
38780,40609,Dan Clarke,Producer,Production
38780,23799,Uwe Boll,Producer,Production
38780,23806,Jessica de Rooij,Original Music Composer,Sound
38780,43901,Shawn Williamson,Producer,Production
1134463,1082434,Michel Franco,Director,Directing
1134463,1082434,Michel Franco,Producer,Production
1134463,2392456,Eréndira Núñez Larios,Producer,Production
1134463,1040898,Alexander Rodnyansky,Producer,Production
1479650,1567488,Yannick Nézet-Séguin,Director,Directing
1582770,2152816,Aditya Dhar,Director,Directing
1582770,1461570,Lokesh Dhar,Producer,Production
1582770,2152816,Aditya Dhar,Producer,Production
1582770,1658334,Jyoti Deshpande,Producer,Production
1582770,2152816,Aditya Dhar,Screenplay,Writing
1582770,1785024,Shashwat Sachdev,Original Music Composer,Sound
1290432,236889,Rebecca Zlotowski,Director,Directing
1290432,1325586,Anne Berest,Screenplay,Writing
1290432,129760,Gaëlle Macé,Screenplay,Writing
1290432,1375848,Frédéric Jouve,Producer,Production
1290432,1530239,ROB,Original Music Composer,Sound
1119449,4017,Robert Kulzer,Producer,Production
1119449,1704,Gore Verbinski,Director,Directing
1119449,1551348,Oly Obst,Producer,Production
1119449,10950,Erwin Stoff,Producer,Production
1119449,17767,Geoff Zanelli,Original Music Composer,Sound
1119449,1704,Gore Verbinski,Producer,Production
1358275,1879413,Gabriele Berti,Director,Directing
1358275,3127544,Giovanni Nasta,Director,Directing
1358275,4949165,Diego Tricarico,Director,Directing
1358275,1879413,Gabriele Berti,Screenplay,Writing
1358275,3127544,Giovanni Nasta,Screenplay,Writing
